Ticket ID,Customer Name,text,emotion,Technical Details
TKT02369,Customer2369,"Customer: My router just stopped working, and I have an important meeting in 10 minutes!
Agent: Let’s try a quick reset. If that doesn’t work, I’ll arrange for a replacement.",Urgency,"Connection Type: Fiber, Speed Test: 52 Mbps down / 62 Mbps up, Router: Netgear Nighthawk"
TKT02370,Customer2370,"Customer: Your technician was very professional and fixed my issue in no time.
Agent: We appreciate your feedback! Have a great day!",Satisfaction,"Connection Type: Fiber, Speed Test: 433 Mbps down / 62 Mbps up, Router: Google Nest WiFi"
TKT02371,Customer2371,"Customer: Your support team told me this would be fixed a week ago, but nothing has changed!
Agent: I sincerely apologize. Let me check the status and push for a resolution.",Disappointment,"Connection Type: Fiber, Speed Test: 246 Mbps down / 27 Mbps up, Router: Netgear Nighthawk"
TKT02372,Customer2372,"Customer: Your support team told me this would be fixed a week ago, but nothing has changed!
Agent: I sincerely apologize. Let me check the status and push for a resolution.",Disappointment,"Connection Type: DSL, Speed Test: 179 Mbps down / 33 Mbps up, Router: Linksys Velop"
TKT02373,Customer2373,"Customer: Your support team told me this would be fixed a week ago, but nothing has changed!
Agent: I sincerely apologize. Let me check the status and push for a resolution.",Disappointment,"Connection Type: DSL, Speed Test: 376 Mbps down / 93 Mbps up, Router: Netgear Nighthawk"
TKT02374,Customer2374,"Customer: I don’t understand how to set up my new modem. The instructions are unclear.
Agent: No worries! I’ll guide you through the setup step by step.",Confusion,"Connection Type: Cable, Speed Test: 223 Mbps down / 61 Mbps up, Router: Netgear Nighthawk"
TKT02375,Customer2375,"Customer: I’ve had repeated outages despite multiple technician visits. This is unacceptable.
Agent: I’m really sorry for the inconvenience. Let me escalate your case for priority handling.",Disappointment,"Connection Type: DSL, Speed Test: 19 Mbps down / 25 Mbps up, Router: Linksys Velop"
TKT02376,Customer2376,"Customer: What’s the difference between static and dynamic IP? Do I need to change anything?
Agent: Good question! A static IP remains the same, while a dynamic one changes over time.",Confusion,"Connection Type: Satellite, Speed Test: 362 Mbps down / 50 Mbps up, Router: Linksys Velop"
TKT02377,Customer2377,"Customer: My internet is completely down! I work from home, and I need this fixed now!
Agent: I understand. Let me check if there is an outage in your area.",Urgency,"Connection Type: Fiber, Speed Test: 203 Mbps down / 78 Mbps up, Router: Linksys Velop"
TKT02378,Customer2378,"Customer: My internet is completely down! I work from home, and I need this fixed now!
Agent: I understand. Let me check if there is an outage in your area.",Urgency,"Connection Type: Cable, Speed Test: 51 Mbps down / 36 Mbps up, Router: ISP Provided Modem"
TKT02379,Customer2379,"Customer: I don’t understand how to set up my new modem. The instructions are unclear.
Agent: No worries! I’ll guide you through the setup step by step.",Confusion,"Connection Type: Satellite, Speed Test: 8 Mbps down / 52 Mbps up, Router: TP-Link Archer"
TKT02380,Customer2380,"Customer: My internet is completely down! I work from home, and I need this fixed now!
Agent: I understand. Let me check if there is an outage in your area.",Urgency,"Connection Type: Fiber, Speed Test: 76 Mbps down / 11 Mbps up, Router: Linksys Velop"
TKT02381,Customer2381,"Customer: My router just stopped working, and I have an important meeting in 10 minutes!
Agent: Let’s try a quick reset. If that doesn’t work, I’ll arrange for a replacement.",Urgency,"Connection Type: Cable, Speed Test: 257 Mbps down / 28 Mbps up, Router: TP-Link Archer"
TKT02382,Customer2382,"Customer: I have called multiple times, and my issue is still unresolved!
Agent: I sincerely apologize. Let me escalate this to a higher support tier.",Frustration,"Connection Type: Satellite, Speed Test: 461 Mbps down / 75 Mbps up, Router: Google Nest WiFi"
TKT02383,Customer2383,"Customer: What’s the difference between static and dynamic IP? Do I need to change anything?
Agent: Good question! A static IP remains the same, while a dynamic one changes over time.",Confusion,"Connection Type: Cable, Speed Test: 161 Mbps down / 97 Mbps up, Router: Linksys Velop"
TKT02384,Customer2384,"Customer: I don’t understand how to set up my new modem. The instructions are unclear.
Agent: No worries! I’ll guide you through the setup step by step.",Confusion,"Connection Type: DSL, Speed Test: 200 Mbps down / 56 Mbps up, Router: Google Nest WiFi"
TKT02385,Customer2385,"Customer: I don’t understand how to set up my new modem. The instructions are unclear.
Agent: No worries! I’ll guide you through the setup step by step.",Confusion,"Connection Type: Fiber, Speed Test: 305 Mbps down / 91 Mbps up, Router: Google Nest WiFi"
TKT02386,Customer2386,"Customer: My internet is completely down! I work from home, and I need this fixed now!
Agent: I understand. Let me check if there is an outage in your area.",Urgency,"Connection Type: Satellite, Speed Test: 138 Mbps down / 86 Mbps up, Router: Google Nest WiFi"
TKT02387,Customer2387,"Customer: My internet is completely down! I work from home, and I need this fixed now!
Agent: I understand. Let me check if there is an outage in your area.",Urgency,"Connection Type: Fiber, Speed Test: 21 Mbps down / 27 Mbps up, Router: Linksys Velop"
TKT02388,Customer2388,"Customer: Wow! That was quick. My speed is back to normal. Thanks!
Agent: Glad to help! Let us know if you need anything else.",Satisfaction,"Connection Type: Fiber, Speed Test: 324 Mbps down / 76 Mbps up, Router: Google Nest WiFi"
TKT02389,Customer2389,"Customer: Your technician was very professional and fixed my issue in no time.
Agent: We appreciate your feedback! Have a great day!",Satisfaction,"Connection Type: DSL, Speed Test: 231 Mbps down / 42 Mbps up, Router: Linksys Velop"
TKT02390,Customer2390,"Customer: Wow! That was quick. My speed is back to normal. Thanks!
Agent: Glad to help! Let us know if you need anything else.",Satisfaction,"Connection Type: Cable, Speed Test: 60 Mbps down / 32 Mbps up, Router: Google Nest WiFi"
TKT02391,Customer2391,"Customer: I don’t understand how to set up my new modem. The instructions are unclear.
Agent: No worries! I’ll guide you through the setup step by step.",Confusion,"Connection Type: DSL, Speed Test: 259 Mbps down / 60 Mbps up, Router: Google Nest WiFi"
TKT02392,Customer2392,"Customer: What’s the difference between static and dynamic IP? Do I need to change anything?
Agent: Good question! A static IP remains the same, while a dynamic one changes over time.",Confusion,"Connection Type: Satellite, Speed Test: 312 Mbps down / 88 Mbps up, Router: Google Nest WiFi"
TKT02393,Customer2393,"Customer: Your technician was very professional and fixed my issue in no time.
Agent: We appreciate your feedback! Have a great day!",Satisfaction,"Connection Type: Cable, Speed Test: 454 Mbps down / 88 Mbps up, Router: Google Nest WiFi"
TKT02394,Customer2394,"Customer: My router just stopped working, and I have an important meeting in 10 minutes!
Agent: Let’s try a quick reset. If that doesn’t work, I’ll arrange for a replacement.",Urgency,"Connection Type: Satellite, Speed Test: 141 Mbps down / 51 Mbps up, Router: Netgear Nighthawk"
TKT02395,Customer2395,"Customer: My router just stopped working, and I have an important meeting in 10 minutes!
Agent: Let’s try a quick reset. If that doesn’t work, I’ll arrange for a replacement.",Urgency,"Connection Type: Fiber, Speed Test: 304 Mbps down / 47 Mbps up, Router: TP-Link Archer"
TKT02396,Customer2396,"Customer: What’s the difference between static and dynamic IP? Do I need to change anything?
Agent: Good question! A static IP remains the same, while a dynamic one changes over time.",Confusion,"Connection Type: DSL, Speed Test: 143 Mbps down / 63 Mbps up, Router: TP-Link Archer"
TKT02397,Customer2397,"Customer: My router just stopped working, and I have an important meeting in 10 minutes!
Agent: Let’s try a quick reset. If that doesn’t work, I’ll arrange for a replacement.",Urgency,"Connection Type: DSL, Speed Test: 426 Mbps down / 97 Mbps up, Router: TP-Link Archer"
TKT02398,Customer2398,"Customer: Your support team told me this would be fixed a week ago, but nothing has changed!
Agent: I sincerely apologize. Let me check the status and push for a resolution.",Disappointment,"Connection Type: Satellite, Speed Test: 416 Mbps down / 25 Mbps up, Router: Linksys Velop"
TKT02399,Customer2399,"Customer: My internet keeps disconnecting! I reboot the router, but it still happens.
Agent: I understand your frustration. Let’s check your connection stability.",Frustration,"Connection Type: DSL, Speed Test: 370 Mbps down / 52 Mbps up, Router: ISP Provided Modem"
TKT02400,Customer2400,"Customer: Your support team told me this would be fixed a week ago, but nothing has changed!
Agent: I sincerely apologize. Let me check the status and push for a resolution.",Disappointment,"Connection Type: DSL, Speed Test: 279 Mbps down / 25 Mbps up, Router: ISP Provided Modem"
TKT02401,Customer2401,"Customer: What’s the difference between static and dynamic IP? Do I need to change anything?
Agent: Good question! A static IP remains the same, while a dynamic one changes over time.",Confusion,"Connection Type: Fiber, Speed Test: 331 Mbps down / 99 Mbps up, Router: ISP Provided Modem"
TKT02402,Customer2402,"Customer: Your support team told me this would be fixed a week ago, but nothing has changed!
Agent: I sincerely apologize. Let me check the status and push for a resolution.",Disappointment,"Connection Type: DSL, Speed Test: 289 Mbps down / 96 Mbps up, Router: Netgear Nighthawk"
TKT02403,Customer2403,"Customer: Wow! That was quick. My speed is back to normal. Thanks!
Agent: Glad to help! Let us know if you need anything else.",Satisfaction,"Connection Type: Cable, Speed Test: 488 Mbps down / 55 Mbps up, Router: Linksys Velop"
TKT02404,Customer2404,"Customer: I’ve had repeated outages despite multiple technician visits. This is unacceptable.
Agent: I’m really sorry for the inconvenience. Let me escalate your case for priority handling.",Disappointment,"Connection Type: Fiber, Speed Test: 282 Mbps down / 43 Mbps up, Router: Linksys Velop"
TKT02405,Customer2405,"Customer: Wow! That was quick. My speed is back to normal. Thanks!
Agent: Glad to help! Let us know if you need anything else.",Satisfaction,"Connection Type: DSL, Speed Test: 124 Mbps down / 99 Mbps up, Router: Linksys Velop"
TKT02406,Customer2406,"Customer: I don’t understand how to set up my new modem. The instructions are unclear.
Agent: No worries! I’ll guide you through the setup step by step.",Confusion,"Connection Type: Fiber, Speed Test: 444 Mbps down / 60 Mbps up, Router: ISP Provided Modem"
TKT02407,Customer2407,"Customer: My router just stopped working, and I have an important meeting in 10 minutes!
Agent: Let’s try a quick reset. If that doesn’t work, I’ll arrange for a replacement.",Urgency,"Connection Type: Cable, Speed Test: 19 Mbps down / 1 Mbps up, Router: TP-Link Archer"
TKT02408,Customer2408,"Customer: My internet keeps disconnecting! I reboot the router, but it still happens.
Agent: I understand your frustration. Let’s check your connection stability.",Frustration,"Connection Type: Satellite, Speed Test: 412 Mbps down / 69 Mbps up, Router: ISP Provided Modem"
TKT02409,Customer2409,"Customer: My router just stopped working, and I have an important meeting in 10 minutes!
Agent: Let’s try a quick reset. If that doesn’t work, I’ll arrange for a replacement.",Urgency,"Connection Type: DSL, Speed Test: 371 Mbps down / 11 Mbps up, Router: Google Nest WiFi"
TKT02410,Customer2410,"Customer: My router just stopped working, and I have an important meeting in 10 minutes!
Agent: Let’s try a quick reset. If that doesn’t work, I’ll arrange for a replacement.",Urgency,"Connection Type: Fiber, Speed Test: 467 Mbps down / 43 Mbps up, Router: TP-Link Archer"
TKT02411,Customer2411,"Customer: Your support team told me this would be fixed a week ago, but nothing has changed!
Agent: I sincerely apologize. Let me check the status and push for a resolution.",Disappointment,"Connection Type: Fiber, Speed Test: 138 Mbps down / 67 Mbps up, Router: Netgear Nighthawk"
TKT02412,Customer2412,"Customer: Your technician was very professional and fixed my issue in no time.
Agent: We appreciate your feedback! Have a great day!",Satisfaction,"Connection Type: Cable, Speed Test: 232 Mbps down / 35 Mbps up, Router: Linksys Velop"
